wave,var,label,type,n_missing,pct_missing,n_unique,examples
baseline,c27_notconsult_u7_3,C27.The reasons that the [Child (3)] didn't seek health care although sick/injur,character,0,0,9, | 1 2 | 3 | 1 | 2
baseline,c27_notconsult_u7_3_1,C27_3.[No money for treatment] was the reason that do not visit/interact with he,haven_labelled,2338,72.8,2,1 | 0
baseline,c27_notconsult_u7_3_2,C27_3.[No money for treatment] was the reason that do not visit/interact with he,haven_labelled,2977,92.7,2,0 | 1
baseline,c27_notconsult_u7_3_3,C27_3.[No money for treatment] was the reason that do not visit/interact with he,haven_labelled,3175,98.9,2,0 | 1
baseline,c27_notconsult_u7_3_4,C27_3.[No money for treatment] was the reason that do not visit/interact with he,haven_labelled,3208,99.9,1,1
baseline,c27_notconsult_u7_4,C27.The reasons that the [Child (4)] didn't seek health care although sick/injur,character,0,0,2, | 3
baseline,c27_notconsult_u7_4_1,C27_4.[Too far] was the reason that do not visit/interact with health care provi,haven_labelled,2338,72.8,2,0 | 1
baseline,c27_notconsult_u7_4_2,C27_4.[Too far] was the reason that do not visit/interact with health care provi,haven_labelled,2977,92.7,2,0 | 1
baseline,c27_notconsult_u7_4_3,C27_4.[Too far] was the reason that do not visit/interact with health care provi,haven_labelled,3175,98.9,1,0
baseline,c27_notconsult_u7_4_4,C27_4.[Too far] was the reason that do not visit/interact with health care provi,haven_labelled,3208,99.9,1,0
baseline,c27_notconsult_u7_5_1,C27_5.[Poor services] was the reason that do not visit/interact with health care,haven_labelled,2338,72.8,2,0 | 1
baseline,c27_notconsult_u7_5_2,C27_5.[Poor services] was the reason that do not visit/interact with health care,haven_labelled,2977,92.7,1,0
baseline,c27_notconsult_u7_5_3,C27_5.[Poor services] was the reason that do not visit/interact with health care,haven_labelled,3175,98.9,1,0
baseline,c27_notconsult_u7_5_4,C27_5.[Poor services] was the reason that do not visit/interact with health care,haven_labelled,3208,99.9,1,0
baseline,c27_notconsult_u7_6_1,C27_6.[Not safe] was the reason that do not visit/interact with health care prov,haven_labelled,2338,72.8,2,0 | 1
baseline,c27_notconsult_u7_6_2,C27_6.[Not safe] was the reason that do not visit/interact with health care prov,haven_labelled,2977,92.7,2,0 | 1
baseline,c27_notconsult_u7_6_3,C27_6.[Not safe] was the reason that do not visit/interact with health care prov,haven_labelled,3175,98.9,1,0
baseline,c27_notconsult_u7_6_4,C27_6.[Not safe] was the reason that do not visit/interact with health care prov,haven_labelled,3208,99.9,1,0
baseline,c27_notconsult_u7_7_1,C27_7.[Do not know can be fixed] was the reason that do not visit/interact with,haven_labelled,2338,72.8,2,0 | 1
baseline,c27_notconsult_u7_7_2,C27_7.[Do not know can be fixed] was the reason that do not visit/interact with,haven_labelled,2977,92.7,1,0
baseline,c27_notconsult_u7_7_3,C27_7.[Do not know can be fixed] was the reason that do not visit/interact with,haven_labelled,3175,98.9,1,0
baseline,c27_notconsult_u7_7_4,C27_7.[Do not know can be fixed] was the reason that do not visit/interact with,haven_labelled,3208,99.9,1,0
baseline,c27_notconsult_u7_8_1,C27_8.[Do not know where to go] was the reason that do not visit/interact with h,haven_labelled,2338,72.8,2,0 | 1
baseline,c27_notconsult_u7_8_2,C27_8.[Do not know where to go] was the reason that do not visit/interact with h,haven_labelled,2977,92.7,1,0
baseline,c27_notconsult_u7_8_3,C27_8.[Do not know where to go] was the reason that do not visit/interact with h,haven_labelled,3175,98.9,1,0
baseline,c27_notconsult_u7_8_4,C27_8.[Do not know where to go] was the reason that do not visit/interact with h,haven_labelled,3208,99.9,1,0
baseline,c27_notconsult_u7_9_1,C27_9.[Too expensive] was the reason that do not visit/interact with health care,haven_labelled,2338,72.8,2,1 | 0
baseline,c27_notconsult_u7_9_2,C27_9.[Too expensive] was the reason that do not visit/interact with health care,haven_labelled,2977,92.7,2,0 | 1
baseline,c27_notconsult_u7_9_3,C27_9.[Too expensive] was the reason that do not visit/interact with health care,haven_labelled,3175,98.9,2,0 | 1
baseline,c27_notconsult_u7_9_4,C27_9.[Too expensive] was the reason that do not visit/interact with health care,haven_labelled,3208,99.9,1,0
baseline,c2_nature_preg_1,C2_1.[Illness/ Injury] was the nature of visit/interaction in the last 12 months,haven_labelled,2823,87.9,2,1 | 0
baseline,c2_nature_preg_10,C2_10.[Obesity] was the nature of visit/interaction in the last 12 months.,haven_labelled,2836,88.3,1,0
baseline,c2_nature_preg_2,C2_2.[Child immunization] was the nature of visit/interaction in the last 12 mon,haven_labelled,2836,88.3,2,0 | 1
baseline,c2_nature_preg_3,C2_3.[Antenatal care] was the nature of visit/interaction in the last 12 months.,haven_labelled,2832,88.2,2,1 | 0
baseline,c2_nature_preg_4,C2_4.[Influenza Vaccination] was the nature of visit/interaction in the last 12,haven_labelled,2836,88.3,1,0
baseline,c2_nature_preg_5,C2_5.[Covid 19 vaccination] was the nature of visit/interaction in the last 12 m,haven_labelled,2836,88.3,1,0
baseline,c2_nature_preg_6,C2_6.[Medical checkup] was the nature of visit/interaction in the last 12 months,haven_labelled,2836,88.3,2,0 | 1
baseline,c2_nature_preg_7,C2_7.[Receiving health education/medical advice] was the nature of visit/interac,haven_labelled,2836,88.3,1,0
baseline,c2_nature_preg_8,C2_8.[Newborn followup] was the nature of visit/interaction in the last 12 month,haven_labelled,2836,88.3,1,0
baseline,c2_nature_preg_9,C2_9.[Low birth weight] was the nature of visit/interaction in the last 12 month,haven_labelled,2836,88.3,1,0
baseline,c2_nature_u7_10_1,C2_10.[Obesity] was the nature of visit/interaction in the last 12 months.,haven_labelled,1312,40.9,2,0 | 1
baseline,c2_nature_u7_10_2,C2_10.[Obesity] was the nature of visit/interaction in the last 12 months.,haven_labelled,2742,85.4,1,0
baseline,c2_nature_u7_10_3,C2_10.[Obesity] was the nature of visit/interaction in the last 12 months.,haven_labelled,3152,98.2,1,0
baseline,c2_nature_u7_10_4,C2_10.[Obesity] was the nature of visit/interaction in the last 12 months.,haven_labelled,3208,99.9,1,0
baseline,c2_nature_u7_1_1,C2_1.[Illness/ Injury] was the nature of visit/interaction in the last 12 months,haven_labelled,1311,40.8,2,1 | 0
baseline,c2_nature_u7_1_2,C2_1.[Illness/ Injury] was the nature of visit/interaction in the last 12 months,haven_labelled,2742,85.4,2,1 | 0
baseline,c2_nature_u7_1_3,C2_1.[Illness/ Injury] was the nature of visit/interaction in the last 12 months,haven_labelled,3151,98.2,2,1 | 0
baseline,c2_nature_u7_1_4,C2_1.[Illness/ Injury] was the nature of visit/interaction in the last 12 months,haven_labelled,3208,99.9,1,1
baseline,c2_nature_u7_2_1,C2_2.[Child immunization] was the nature of visit/interaction in the last 12 mon,haven_labelled,1313,40.9,2,0 | 1
baseline,c2_nature_u7_2_2,C2_2.[Child immunization] was the nature of visit/interaction in the last 12 mon,haven_labelled,2742,85.4,2,0 | 1
baseline,c2_nature_u7_2_3,C2_2.[Child immunization] was the nature of visit/interaction in the last 12 mon,haven_labelled,3152,98.2,2,1 | 0
baseline,c2_nature_u7_2_4,C2_2.[Child immunization] was the nature of visit/interaction in the last 12 mon,haven_labelled,3208,99.9,1,0
baseline,c2_nature_u7_3_1,C2_3.[Antenatal care] was the nature of visit/interaction in the last 12 months.,haven_labelled,1313,40.9,1,0
baseline,c2_nature_u7_3_2,C2_3.[Antenatal care] was the nature of visit/interaction in the last 12 months.,haven_labelled,2742,85.4,1,0
baseline,c2_nature_u7_3_3,C2_3.[Antenatal care] was the nature of visit/interaction in the last 12 months.,haven_labelled,3152,98.2,1,0
baseline,c2_nature_u7_3_4,C2_3.[Antenatal care] was the nature of visit/interaction in the last 12 months.,haven_labelled,3208,99.9,1,0
baseline,c2_nature_u7_4_1,C2_4.[Influenza Vaccination] was the nature of visit/interaction in the last 12,haven_labelled,1313,40.9,2,0 | 1
baseline,c2_nature_u7_4_2,C2_4.[Influenza Vaccination] was the nature of visit/interaction in the last 12,haven_labelled,2742,85.4,1,0
baseline,c2_nature_u7_4_3,C2_4.[Influenza Vaccination] was the nature of visit/interaction in the last 12,haven_labelled,3152,98.2,1,0
baseline,c2_nature_u7_4_4,C2_4.[Influenza Vaccination] was the nature of visit/interaction in the last 12,haven_labelled,3208,99.9,1,0
baseline,c2_nature_u7_5_1,C2_5.[Covid 19 vaccination] was the nature of visit/interaction in the last 12 m,haven_labelled,1313,40.9,2,0 | 1
baseline,c2_nature_u7_5_2,C2_5.[Covid 19 vaccination] was the nature of visit/interaction in the last 12 m,haven_labelled,2742,85.4,1,0
baseline,c2_nature_u7_5_3,C2_5.[Covid 19 vaccination] was the nature of visit/interaction in the last 12 m,haven_labelled,3152,98.2,1,0
baseline,c2_nature_u7_5_4,C2_5.[Covid 19 vaccination] was the nature of visit/interaction in the last 12 m,haven_labelled,3208,99.9,1,0
baseline,c2_nature_u7_6_1,C2_6.[Medical checkup] was the nature of visit/interaction in the last 12 months,haven_labelled,1313,40.9,2,0 | 1
baseline,c2_nature_u7_6_2,C2_6.[Medical checkup] was the nature of visit/interaction in the last 12 months,haven_labelled,2742,85.4,2,0 | 1
baseline,c2_nature_u7_6_3,C2_6.[Medical checkup] was the nature of visit/interaction in the last 12 months,haven_labelled,3152,98.2,1,0
baseline,c2_nature_u7_6_4,C2_6.[Medical checkup] was the nature of visit/interaction in the last 12 months,haven_labelled,3208,99.9,1,0
baseline,c2_nature_u7_7_1,C2_7.[Receiving health education/medical advice] was the nature of visit/interac,haven_labelled,1312,40.9,1,0
baseline,c2_nature_u7_7_2,C2_7.[Receiving health education/medical advice] was the nature of visit/interac,haven_labelled,2742,85.4,1,0
baseline,c2_nature_u7_7_3,C2_7.[Receiving health education/medical advice] was the nature of visit/interac,haven_labelled,3152,98.2,1,0
baseline,c2_nature_u7_7_4,C2_7.[Receiving health education/medical advice] was the nature of visit/interac,haven_labelled,3208,99.9,1,0
baseline,c2_nature_u7_8_1,C2_8.[Newborn followup] was the nature of visit/interaction in the last 12 month,haven_labelled,1312,40.9,2,0 | 1
baseline,c2_nature_u7_8_2,C2_8.[Newborn followup] was the nature of visit/interaction in the last 12 month,haven_labelled,2742,85.4,1,0
baseline,c2_nature_u7_8_3,C2_8.[Newborn followup] was the nature of visit/interaction in the last 12 month,haven_labelled,3152,98.2,1,0
baseline,c2_nature_u7_8_4,C2_8.[Newborn followup] was the nature of visit/interaction in the last 12 month,haven_labelled,3208,99.9,1,0
baseline,c2_nature_u7_9_1,C2_9.[Low birth weight] was the nature of visit/interaction in the last 12 month,haven_labelled,1312,40.9,2,0 | 1
baseline,c2_nature_u7_9_2,C2_9.[Low birth weight] was the nature of visit/interaction in the last 12 month,haven_labelled,2742,85.4,1,0
baseline,c2_nature_u7_9_3,C2_9.[Low birth weight] was the nature of visit/interaction in the last 12 month,haven_labelled,3152,98.2,1,0
baseline,c2_nature_u7_9_4,C2_9.[Low birth weight] was the nature of visit/interaction in the last 12 month,haven_labelled,3208,99.9,1,0
baseline,c32_opd_preg,C32.Seeking outpatient/primary care before hospitalization [Pregnant Mother],haven_labelled,3194,99.5,2,1 | 0
baseline,c32_opd_u7_1,C32.Seeking outpatient/primary care before hospitalization [Child (1)],haven_labelled,3127,97.4,2,1 | 0
baseline,c32_opd_u7_2,C32.Seeking outpatient/primary care before hospitalization [Child (2)],haven_labelled,3176,98.9,2,0 | 1
baseline,c32_opd_u7_3,C32.Seeking outpatient/primary care before hospitalization [Child (3)],haven_labelled,3209,100,1,0
baseline,c9_insu_preg,C9.Main (government or private) health insurance covering outpatient care for si,haven_labelled,2789,86.9,5,0 | 1 | 2 | 98 | 4
baseline,c9_insu_u7_1,C9.Main (government or private) health insurance covering outpatient care for si,haven_labelled,230,7.2,6,0 | 98 | 2 | 4 | 1
baseline,c9_insu_u7_2,C9.Main (government or private) health insurance covering outpatient care for si,numeric,2400,74.8,4,0 | 4 | 98 | 1
baseline,c9_insu_u7_3,C9.Main (government or private) health insurance covering outpatient care for si,haven_labelled,3089,96.2,3,0 | 4 | 1
baseline,c9_insu_u7_4,C9.Main (government or private) health insurance covering outpatient care for si,haven_labelled,3202,99.8,1,0
baseline,call_status,ENUMERATOR: DO NOT READ THIS ALOUD Report the status of this call.,haven_labelled,0,0,1,1
baseline,d13_reason_13,D13_13.[Was recommended by the consulting health provider] was  the main reasons,haven_labelled,583,18.2,2,0 | 1
baseline,d7_lastvisit,D7.What is the date of last visit of antenatal care?,Date,2817,87.8,94,2021-09-10 | 2021-08-19 | 2021-10-11 | 2021-09-20 | 2021-09-29
baseline,d8_antecare,"D8.For the [NAME]’s recent visit for antenatal care, what kinds of services did",character,0,0,107, | 1 5 7 | 1 4 5 7 8 | 1 7 8 11 | 1 2 7 11
baseline,d8_antecare_1,D8_1.[Vital sign] was the antenatal care received in the last visit,haven_labelled,2817,87.8,2,1 | 0
baseline,d8_antecare_10,D8_10.[Nurses/midwives/health assistant consultation] was the antenatal care rec,haven_labelled,2817,87.8,2,0 | 1
baseline,d8_antecare_11,D8_11.[Weight measurement] was the antenatal care received in the last visit,haven_labelled,2817,87.8,2,0 | 1
baseline,d8_antecare_2,D8_2.[Testing] was the antenatal care received in the last visit,haven_labelled,2817,87.8,2,0 | 1
baseline,d8_antecare_3,D8_3.[Infection screening] was the antenatal care received in the last visit,haven_labelled,2817,87.8,2,0 | 1
baseline,d8_antecare_4,D8_4.[Ultrasound] was the antenatal care received in the last visit,haven_labelled,2817,87.8,2,0 | 1
baseline,d8_antecare_5,D8_5.[Tetanus immunization] was the antenatal care received in the last visit,haven_labelled,2817,87.8,2,1 | 0
baseline,d8_antecare_6,D8_6.[Deworming] was the antenatal care received in the last visit,haven_labelled,2817,87.8,2,0 | 1
baseline,d8_antecare_7,D8_7.[Supplements] was the antenatal care received in the last visit,haven_labelled,2817,87.8,2,1 | 0
baseline,d8_antecare_8,D8_8.[Specialist consultation  (Specialist doctors)   ] was the antenatal care r,haven_labelled,2817,87.8,2,0 | 1
baseline,d8_antecare_9,D8_9.[Doctors’ consultation (Non-specialist)] was the antenatal care received in,haven_labelled,2817,87.8,2,0 | 1
baseline,h3_suspected_9,H3_9.[Encourage the suspected person verbally and help physically as needed (men,haven_labelled,0,0,2,0 | 1
baseline,h4_protect_9,H4_9.[Do not allow visitors at home] is preventive measures against Covid-19,haven_labelled,0,0,2,0 | 1
baseline,j1_fucall,j-1.We will conduct another short interview in approximately 3-4 month. Would yo,haven_labelled,0,0,2,1 | 0
baseline,j3_time,"j-3.If yes, what is the preferred time for receiving a call from us?",haven_labelled,1,0,4,2 | 3 | 1 | 4
endline,c10_seekcare_preg,"C10.During the past 30 days, did [${preg_name}] consult anyone or visit any hea",haven_labelled,2284,93.1,2,0 | 1
endline,c10_seekcare_u7_1,"C10.During the past 30 days, did [${u7_name}] consult anyone or visit any healt",haven_labelled,1116,45.5,2,0 | 1
endline,c10_seekcare_u7_2,"C10.During the past 30 days, did [${u7_name}] consult anyone or visit any healt",haven_labelled,2131,86.9,2,1 | 0
endline,c10_seekcare_u7_3,"C10.During the past 30 days, did [${u7_name}] consult anyone or visit any healt",haven_labelled,2411,98.3,2,0 | 1
endline,c10_seekcare_u7_4,"C10.During the past 30 days, did [${u7_name}] consult anyone or visit any healt",haven_labelled,2448,99.8,2,1 | 0
endline,c15_format_preg_2,C15. Telemdicine only,haven_labelled,2362,96.3,1,0
endline,c15_format_preg_3,C15. Mix of inperson and telemedcicne,haven_labelled,2362,96.3,2,0 | 1
endline,c15_format_u7_2_1,C15. Telemdicine only,haven_labelled,1708,69.6,2,0 | 1
endline,c15_format_u7_2_2,C15. Telemdicine only,haven_labelled,2272,92.6,2,0 | 1
endline,c15_format_u7_2_3,C15. Telemdicine only,haven_labelled,2436,99.3,1,0
endline,c15_format_u7_2_4,C15. Telemdicine only,haven_labelled,2449,99.8,1,0
endline,c15_format_u7_3_1,C15. Mix of inperson and telemedcicne,haven_labelled,1708,69.6,2,0 | 1
endline,c15_format_u7_3_2,C15. Mix of inperson and telemedcicne,haven_labelled,2272,92.6,1,0
endline,c15_format_u7_3_3,C15. Mix of inperson and telemedcicne,haven_labelled,2436,99.3,1,0
endline,c15_format_u7_3_4,C15. Mix of inperson and telemedcicne,haven_labelled,2449,99.8,1,0
endline,c16_virtual_preg_3,"C16. Messaging within a website (e.g., patient portal, viber, telegram, messenge",haven_labelled,2452,100,1,0
endline,c16_virtual_preg_4,C16. Phone calls,haven_labelled,2452,100,1,1
endline,c16_virtual_preg_5,"C16. Videoconference (e.g viber, telegram, messenger)",haven_labelled,2452,100,1,0
endline,c16_virtual_preg_6,"C16. Audioconference (e.g viber, telegram, messenger)",haven_labelled,2452,100,1,0
endline,c16_virtual_preg_7,C16. eVisit (when you answer questions about your health issue online and hear b,haven_labelled,2452,100,1,0
endline,c16_virtual_u7_3_1,"C16. Messaging within a website (e.g., patient portal, viber, telegram, messenge",haven_labelled,2426,98.9,1,0
endline,c16_virtual_u7_3_2,"C16. Messaging within a website (e.g., patient portal, viber, telegram, messenge",haven_labelled,2448,99.8,2,0 | 1
endline,c16_virtual_u7_4_1,C16. Phone calls,haven_labelled,2426,98.9,1,1
endline,c16_virtual_u7_4_2,C16. Phone calls,haven_labelled,2448,99.8,2,1 | 0
endline,c16_virtual_u7_5_1,"C16. Videoconference (e.g viber, telegram, messenger)",haven_labelled,2426,98.9,1,0
endline,c16_virtual_u7_5_2,"C16. Videoconference (e.g viber, telegram, messenger)",haven_labelled,2448,99.8,1,0
endline,c16_virtual_u7_6_1,"C16. Audioconference (e.g viber, telegram, messenger)",haven_labelled,2426,98.9,1,0
endline,c16_virtual_u7_6_2,"C16. Audioconference (e.g viber, telegram, messenger)",haven_labelled,2448,99.8,1,0
endline,c16_virtual_u7_7_1,C16. eVisit (when you answer questions about your health issue online and hear b,haven_labelled,2426,98.9,1,0
endline,c16_virtual_u7_7_2,C16. eVisit (when you answer questions about your health issue online and hear b,haven_labelled,2448,99.8,1,0
endline,c17_virtime_preg,"C17.During the past 30 days, how many times did [${preg_name}] have telemedicin",numeric,2452,100,1,2
endline,c17_virtime_u7_1,"C17.During the past 30 days, how many times did [${u7_name}] have telemedicine",numeric,2426,98.9,5,1 | 2 | 3 | 4 | 300
endline,c17_virtime_u7_2,"C17.During the past 30 days, how many times did [${u7_name}] have telemedicine",numeric,2448,99.8,4,1 | 4 | 3 | 5
endline,c18_virlast_preg,"C18.For the most recent telemedicine consultation in the last 30 days, where did",haven_labelled,2452,100,1,4
endline,c18_virlast_u7_1,"C18.For the most recent telemedicine consultation in the last 30 days, where did",haven_labelled,2426,98.9,1,4
endline,c18_virlast_u7_2,"C18.For the most recent telemedicine consultation in the last 30 days, where did",haven_labelled,2448,99.8,2,4 | 3
endline,c19_pertime_preg,"C19.During the past 30 days, how many in-person consultation visits did [${preg",numeric,2363,96.3,5,2 | 1 | 5 | 3 | 4
endline,c19_pertime_u7_1,"C19.During the past 30 days, how many in-person consultation visits did [${u7_n",numeric,1724,70.3,7,2 | 3 | 1 | 4 | 20
endline,c19_pertime_u7_2,"C19.During the past 30 days, how many in-person consultation visits did [${u7_n",numeric,2274,92.7,5,2 | 1 | 3 | 6 | 4
endline,c19_pertime_u7_3,"C19.During the past 30 days, how many in-person consultation visits did [${u7_n",numeric,2436,99.3,4,2 | 1 | 4 | 3
endline,c19_pertime_u7_4,"C19.During the past 30 days, how many in-person consultation visits did [${u7_n",numeric,2449,99.8,2,2 | 1
endline,c20_personlast_preg,"C20.For your most recent visit in the past 30 days, where did [${preg_name}] ge",haven_labelled,2363,96.3,12,8 | 13 | 1 | 7 | 16
endline,c20_personlast_u7_1,"C20.For your most recent visit in the past 30 days, where did [] get care?",haven_labelled,1724,70.3,11,7 | 8 | 13 | 4 | 3
endline,c20_personlast_u7_2,"C20.For your most recent visit in the past 30 days, where did [] get care?",haven_labelled,2274,92.7,9,8 | 2 | 10 | 13 | 7
endline,c20_personlast_u7_3,"C20.For your most recent visit in the past 30 days, where did [] get care?",haven_labelled,2436,99.3,5,7 | 1 | 2 | 8 | 3
endline,c20_personlast_u7_4,"C20.For your most recent visit in the past 30 days, where did [] get care?",haven_labelled,2449,99.8,4,8 | 2 | 13 | 7
endline,c21_health_preg,"C21. For [${preg_name}]'s most recent visit/interaction, how much money was spe",numeric,2362,96.3,34,10000 | 0 | 3000 | 23000 | 11500
endline,c21_health_u7_1,"C21. For [${u7_name}]'s most recent visit/interaction, how much money was spent",numeric,1708,69.6,74,30000 | 15000 | 5000 | 18000 | 300000
endline,c21_health_u7_2,"C21. For [${u7_name}]'s most recent visit/interaction, how much money was spent",numeric,2272,92.6,41,15000 | 6000 | 10000 | 0 | 8000
endline,c21_health_u7_3,"C21. For [${u7_name}]'s most recent visit/interaction, how much money was spent",numeric,2436,99.3,10,18000 | 15000 | 30000 | 50000 | 17000
endline,c21_health_u7_4,"C21. For [${u7_name}]'s most recent visit/interaction, how much money was spent",numeric,2449,99.8,2,10000 | 0
endline,c22_nonhealth_preg,"C22.For [${preg_name}]'s most recent visit/interaction, how much money was spen",numeric,2362,96.3,19,2000 | 0 | 5000 | 1500 | 10000
endline,c22_nonhealth_u7_1,"C22.For [${u7_name}]'s most recent visit/interaction, how much money was spent",numeric,1708,69.6,43,25000 | 10000 | 0 | 2000 | 22000
endline,c22_nonhealth_u7_2,"C22.For [${u7_name}]'s most recent visit/interaction, how much money was spent",numeric,2272,92.6,23,2000 | 3000 | 5000 | 10000 | 0
endline,c22_nonhealth_u7_3,"C22.For [${u7_name}]'s most recent visit/interaction, how much money was spent",numeric,2436,99.3,7,12000 | 5000 | 15000 | 3000 | 30000
endline,c22_nonhealth_u7_4,"C22.For [${u7_name}]'s most recent visit/interaction, how much money was spent",numeric,2449,99.8,4,2000 | 0 | 4000 | 2500
endline,c23_reimburse_preg,"C23.For [NAME's] most recent visit/interaction, how much did that ${c9_insu_pre",numeric,2435,99.3,3,0 | 41000 | 55000
endline,c23_reimburse_u7_1,"C23.For [NAME's] most recent visit/interaction, how much did that ${c9_insu_u7_",numeric,2287,93.2,13,0 | 12000 | 42000 | 3000 | 41000
endline,c23_reimburse_u7_2,"C23.For [NAME's] most recent visit/interaction, how much did that ${c9_insu_u7_",numeric,2413,98.4,6,0 | 8000 | 41000 | 5200 | 30000
endline,c23_reimburse_u7_3,"C23.For [NAME's] most recent visit/interaction, how much did that ${c9_insu_u7_",numeric,2451,99.9,1,0
endline,c23_reimburse_u7_4,"C23.For [NAME's] most recent visit/interaction, how much did that ${c9_insu_u7_",numeric,2451,99.9,1,0
endline,c24_stopnormal_preg,"C24.For the most recent visit in the past 30 days, how many days did [${preg_na",numeric,2284,93.1,11,0 | 5 | 3 | 2 | 1
endline,c24_stopnormal_u7_1,"C24.For the most recent visit in the past 30 days, how many days did [${u7_name",numeric,1116,45.5,13,2 | 0 | 1 | 4 | 3
endline,c24_stopnormal_u7_2,"C24.For the most recent visit in the past 30 days, how many days did [${u7_name",numeric,2131,86.9,12,3 | 0 | 2 | 5 | 1
endline,c24_stopnormal_u7_3,"C24.For the most recent visit in the past 30 days, how many days did [${u7_name",numeric,2411,98.3,7,0 | 5 | 3 | 2 | 4
endline,c24_stopnormal_u7_4,"C24.For the most recent visit in the past 30 days, how many days did [${u7_name",numeric,2448,99.8,2,0 | 1
endline,c26_nonsick_preg,"C26.Although you weren't [NAME wasn't] sick/ wounded, did you [he/she] consult a",character,0,0,8, | 7 | 6 | 3 | 5
endline,c26_nonsick_preg_7,C26. Didn't go to heath care facillity or consult with health care provider,haven_labelled,2283,93.1,2,1 | 0
endline,c26_nonsick_u7_1,"C26.Although you weren't [NAME wasn't] sick/ wounded, did you [he/she] consult a",character,0,0,5, | 4 | 2 | 1 | 3
endline,c26_nonsick_u7_1_1,C26. Under five visit with vaccination,haven_labelled,1530,62.4,2,0 | 1
endline,c26_nonsick_u7_1_2,C26. Under five visit with vaccination,haven_labelled,2185,89.1,2,0 | 1
endline,c26_nonsick_u7_1_3,C26. Under five visit with vaccination,haven_labelled,2409,98.2,2,0 | 1
endline,c26_nonsick_u7_1_4,C26. Under five visit with vaccination,haven_labelled,2450,99.9,1,0
endline,c26_nonsick_u7_2,"C26.Although you weren't [NAME wasn't] sick/ wounded, did you [he/she] consult a",character,0,0,4, | 4 | 1 | 2
endline,c26_nonsick_u7_2_1,C26. Under five visit without vaccination,haven_labelled,1530,62.4,2,0 | 1
endline,c26_nonsick_u7_2_2,C26. Under five visit without vaccination,haven_labelled,2185,89.1,2,0 | 1
endline,c26_nonsick_u7_2_3,C26. Under five visit without vaccination,haven_labelled,2409,98.2,1,0
endline,c26_nonsick_u7_2_4,C26. Under five visit without vaccination,haven_labelled,2450,99.9,1,0
endline,c26_nonsick_u7_3,"C26.Although you weren't [NAME wasn't] sick/ wounded, did you [he/she] consult a",character,0,0,3, | 4 | 1
endline,c26_nonsick_u7_4,"C26.Although you weren't [NAME wasn't] sick/ wounded, did you [he/she] consult a",character,0,0,2, | 4
endline,c26_nonsick_u7_4_1,C26. Didn't go to heath care facillity or consult with health care provider,haven_labelled,1530,62.4,2,1 | 0
endline,c26_nonsick_u7_4_2,C26. Didn't go to heath care facillity or consult with health care provider,haven_labelled,2185,89.1,2,1 | 0
endline,c26_nonsick_u7_4_3,C26. Didn't go to heath care facillity or consult with health care provider,haven_labelled,2409,98.2,2,1 | 0
endline,c26_nonsick_u7_4_4,C26. Didn't go to heath care facillity or consult with health care provider,haven_labelled,2450,99.9,1,1
endline,c27_notconsult_preg,C27.Why did [${preg_name}] not consult anyone or seek treatment? [Select all th,character,0,0,12, | 1 2 3 | 1 | 3 | 1 2
endline,c27_notconsult_preg_1,C27. Not serious illness,haven_labelled,2375,96.8,2,1 | 0
endline,c27_notconsult_preg_10,C27. Could not get permission,haven_labelled,2375,96.8,1,0
endline,c27_notconsult_preg_11,C27. Embarrassment,haven_labelled,2375,96.8,1,0
endline,c27_notconsult_preg_12,C27. Problem disappeared,haven_labelled,2375,96.8,2,0 | 1
endline,c27_notconsult_preg_13,C27. Didn't want to go/ anxious,haven_labelled,2375,96.8,1,0
endline,c27_notconsult_preg_14,C27. Bad previous experience,haven_labelled,2375,96.8,1,0
endline,c27_notconsult_preg_15,C27. Couldn't stop working,haven_labelled,2375,96.8,2,0 | 1
endline,c27_notconsult_preg_16,C27. Had children/ other responsibilities at home,haven_labelled,2375,96.8,2,0 | 1
endline,c27_notconsult_preg_17,C27. There were insufficient health care providers at the clinics/hospitals,haven_labelled,2375,96.8,1,0
endline,c27_notconsult_preg_18,C27. Doctors or health care providers didn't allow me to come,haven_labelled,2375,96.8,1,0
endline,c27_notconsult_preg_19,C27. Concern about getting Covid 19,haven_labelled,2375,96.8,1,0
endline,c27_notconsult_preg_2,C27. Self-treated,haven_labelled,2375,96.8,2,1 | 0
endline,c27_notconsult_preg_20,C27. Concern about transmitting Covid 19 to other people,haven_labelled,2375,96.8,1,0
endline,c27_notconsult_preg_21,C27. Clinics were closed,haven_labelled,2375,96.8,1,0
endline,c27_notconsult_preg_22,C27. Could not get appointment or appointment was cancelled or postponed (eg. Ho,haven_labelled,2375,96.8,1,0
endline,c27_notconsult_preg_23,C27. Lack of available transportation,haven_labelled,2375,96.8,1,0
endline,c27_notconsult_preg_24,C27. Clinic/ hospital had a long wait time,haven_labelled,2375,96.8,1,0
endline,c27_notconsult_preg_3,C27. No money for treatment,haven_labelled,2375,96.8,2,1 | 0
endline,c27_notconsult_preg_4,C27. Too far,haven_labelled,2375,96.8,2,0 | 1
endline,c27_notconsult_preg_5,C27. Poor services,haven_labelled,2375,96.8,1,0
endline,c27_notconsult_preg_6,C27. Not safe,haven_labelled,2375,96.8,1,0
endline,c27_notconsult_preg_7,C27. Do not know can be fixed,haven_labelled,2375,96.8,1,0
endline,c27_notconsult_preg_8,C27. Do not know where to go,haven_labelled,2375,96.8,1,0
